"","x"
"350",-0.00757964950314616
"351",0.0013635654644375
"352",0.00169317569957528
"353",-0.00253633250266461
"354",-0.000520408661348171
"355",-0.00209467649745143
"356",0.00161138142093975
"357",0.00351434505118675
"358",-0.00181032060477548
"359",-0.00300298977822244
"360",0.0107088009568681
"361",0.00259282762673152
"362",0.00115077887578074
"363",-0.00203767994123716
"364",-0.00639849325635389
"365",-0.00890010527259122
"366",-0.00395474549237562
"367",0.00394956747203601
"368",-0.00329996286350287
"369",-0.00861418728177021
"370",-0.00634224369163405
"371",-0.0041085234895224
"372",-0.0136415762686788
"373",0.00815002179008673
"374",-0.00206930028782715
"375",-0.00323042057257261
"376",0
"377",0
"378",-0.000499254140761352
"379",0.00374701439299052
"380",-0.0170437958568179
"381",-0.00126392146031051
"382",-0.00397320957739566
"383",0.0127455515769448
"384",0.00934995854616893
"385",0.000928073075023406
"386",-0.00761533322023134
"387",0.00410920927220459
"388",-0.000596703432025336
"389",0.00227519521514274
"390",0.00429031381752765
"391",0.00611708635485364
"392",-0.00149565909933536
"393",0.000299046230011868
"394",0.00192445772124117
"395",-0.00809415060720298
"396",-0.00506873490298076
"397",0.00169109887508156
"398",-0.00268436429646712
"399",-0.000182161073754017
"400",-0.00166241270401279
"401",-0.010248449577281
"402",0.00117460827723903
"403",-0.0052918724151283
"404",0.000632750792830095
"405",0.00247951471507335
"406",0.00213221575622669
"407",-0.00913140279640245
"408",0.00779947030176231
"409",-0.0107814853222852
"410",0.00135457298596187
"411",-0.000842112231431713
"412",0.00476261984237247
"413",-0.0201349869753518
"414",-0.00620817091073
"415",0.00586451371305152
"416",-0.0128328893756358
"417",-0.00662699883981333
"418",0.00368520163036834
"419",-0.00249402808445431
"420",-0.0060542277599378
"421",7.27144667180823e-05
"422",-0.00633023942106092
"423",-0.00371147013135698
"424",-0.0027284084155248
"425",0.00169531549297552
"426",-0.00238147241292097
"427",-0.00891940976858407
"428",-0.00124297378477323
"429",-0.00352724251043668
"430",0.00861771253232746
"431",0.010701793923177
"432",0.00455614964092987
"433",0.000883591843800602
"434",0.00787910600654484
"435",0.00478674208143026
"436",-0.0253957494693804
"437",-0.00216626408651699
"438",-0.00177417762176368
"439",0.0178301228615556
"440",-0.00297355897953011
"441",0.00519224273921459
"442",-0.000334768567645582
"443",0.0198791716697446
"444",0.0108522467888665
"445",-0.00623412481740537
"446",0.00610147609865308
"447",0.00625262476149047
"448",-0.00065524815574669
"449",0.0148074471763699
"450",0.011733177920707
"451",-0.0164546585315666
"452",-0.0121823457158179
"453",-0.00334209743016167
"454",0.00861318259596899
"455",-0.00178367416891767
"456",-0.000856635752953139
"457",-0.0183917659015922
"458",0.0187982102469704
"459",0.0105806208777537
"460",0.00888237180304152
"461",0.00703428460912825
"462",-0.00110091140623325
"463",0.00221930862058883
"464",0.00608180600353947
"465",0.00219833344079312
"466",-0.00112905866798663
"467",-0.00346669139026723
"468",0.0026986804013962
"469",-0.00357722207881217
"470",-0.0011005967783948
"471",-0.00467435439660235
"472",0.00550324570205696
"473",-0.00252880044812009
"474",-0.000772184304512535
"475",-0.00571368472361478
"476",0.00111769379843096
"477",-0.000319597363757751
"478",-0.00492367430023677
"479",0.000581547161175422
"480",0.00134934322565705
"481",-0.0105873687127715
"482",0.000405622091003366
"483",-0.00572521559392847
"484",2.73736739231367e-06
"485",-0.00410487819127248
"486",-0.000805671087817927
"487",-0.000853123791838328
"488",0.00439131262878512
"489",-0.0100610235210112
"490",-0.00893190245141007
"491",-0.0167905220868185
"492",0.0164216880034864
"493",0.0074466644597333
"494",-0.0018422309108761
"495",-4.86353274595785e-05
"496",-0.000995459342060911
"497",-0.0113746561899184
"498",-0.0116464349658596
"499",0.0290633804732128
"500",-0.00888814500470048
"501",8.78787942752979e-05
"502",0.0197553657111751
"503",0.00151546962433535
"504",-0.00892766939496248
"505",-0.00684450796861036
"506",-0.0264765705838172
"507",0.00974800184032709
"508",0.0088237085105618
"509",-0.00423712229797246
"510",-0.0149330193259853
"511",0.0040864191795098
"512",0.0319099260157465
"513",-0.0118873915789361
"514",0.00254980417123818
"515",0.0153838276922365
"516",0.0214545063323772
"517",0.0155007911446532
"518",0.000780677675736641
"519",0.00122179384771748
"520",-0.00994251039485583
"521",0.00986890308456445
"522",-0.000999492446295491
"523",-0.00192288502449856
"524",-0.00271148480558558
"525",-0.00559000956560674
"526",-0.00511758884888458
"527",0.00387924307249676
"528",-0.0165683882293841
"529",-0.0118754083997654
"530",0.0183644752598262
"531",0.0107326035365993
"532",-0.00714806005548674
"533",-0.00626893899086944
"534",-0.02522880640994
"535",0.0156810016512985
"536",-0.0143160362819046
"537",-0.00368470243585683
"538",0.0234677845558657
"539",0.0154899844956145
"540",-0.00130961989068545
"541",0.00901779501301903
"542",-0.00222165235018501
"543",-0.00469784452663013
"544",-0.0111927675710106
"545",-0.00532279575353201
"546",-0.000765233775616991
"547",0.0189427105988109
"548",0.0140296156525253
"549",0.000166479104962036
"550",-0.00366895785985655
"551",0.00198453703865198
"552",-0.00468245622000651
"553",-0.000546265680785751
"554",0.00548209102222863
"555",0.00670468704742966
"556",-0.0154719777427967
"557",0.00474124555314326
"558",0.00342336773954877
"559",-0.0072235600775663
"560",-0.00278469420491589
"561",-0.0029521238319834
"562",0.00835677359717302
"563",-0.00549088439640855
"564",-0.00854213512526236
"565",0.00136529380703188
"566",-0.00213635134524104
"567",-0.000904340291844719
"568",0.00215433209009674
"569",-0.00460215932345243
"570",-0.00507304861381286
"571",-0.00262203101255309
"572",-0.0127629820470325
"573",-0.0160336542827935
"574",0.00247335219208367
"575",-0.00527281310792382
"576",-0.00793425012785676
"577",0.0128246989825964
"578",-0.0320214885004209
"579",-0.000665058389488493
"580",0.00396655767001519
"581",0.0353910374207089
"582",0.0260042835929966
"583",-0.0134638369393105
"584",0.0173180015901
"585",0.00417589655587491
"586",-0.0383911977337092
"587",0.0395548233590812
"588",-0.000529602030470144
"589",-0.00131922088973724
"590",0.00390587210078053
"591",0.00315594119887486
"592",0.00877217725993518
"593",0.000675751207293018
"594",-0.0102150683738262
"595",0.0170389592563929
"596",0.00148433970887396
"597",-0.00378432687058528
"598",-0.0100392086314116
"599",0.000845412433267967
"600",-0.00756405086380596
"601",0.00165367954714313
"602",0.00716792023879442
"603",-0.00624655607681035
"604",-0.00952131005010415
"605",0.000227722693683319
"606",0.0117495050234044
"607",-0.0112527137358231
"608",-0.0132497605841415
"609",-0.0101319260237656
"610",0.0266361864668951
"611",0.0120538837590534
"612",0.000612863429061861
"613",-0.003446137925879
"614",0.00628413155354579
"615",-0.00901143606072985
"616",0.00276696763502393
"617",-0.00160496793754206
"618",-0.00802366053424031
"619",-0.00617544619462684
"620",0.00536218016575418
"621",-0.00467472973379657
"622",0.00888613232472757
"623",-0.00156037635124484
"624",-0.0162008259403823
"625",0.00249804864291647
"626",0.00238537050577747
"627",-0.00656944021404549
"628",0
"629",0
"630",0.000168187589238755
"631",-0.00430581705005117
"632",-0.00604548441536679
"633",-0.0137121132067808
"634",0.00993790988578525
"635",-0.00128144001271657
"636",-0.0124535956940903
"637",0.00665631785919985
"638",0.00177161695269135
"639",0.00830949984850271
"640",0.00403475799597253
"641",0.00215441017517293
"642",0.000388364072348324
"643",-0.0147708794008583
"644",-0.0153208241092457
"645",0.00096691380319136
"646",0.00552110839605291
"647",-0.0153543924567749
"648",0.00712806665383603
"649",-0.009314761872945
"650",0.0371134385071645
"651",-0.00329527060763191
"652",-0.00269772533725288
"653",-0.00154660325619638
"654",-0.004404998341208
"655",0.00447390958493088
"656",0.0048449414090026
"657",0.00489391919676052
"658",0.00339128171040315
"659",-0.000537423387585889
"660",0.00492395488779707
"661",-0.00598059554994101
"662",-0.00904743279756914
"663",0.00361729558638224
"664",0.000487525652683729
"665",-0.00329816733159838
"666",-0.00427014579803497
"667",0.00356934218123861
"668",0.00189653181144323
"669",-0.00702871298910424
"670",0.00164284804576376
"671",0.000524038917744107
"672",0.00335148401680918
"673",-0.00755842731567036
"674",-0.00253268749135493
"675",-0.00197987539361577
"676",0.00455132815572412
"677",-0.000771434525534076
"678",-0.00189996007605941
"679",0.00418345157036271
"680",-0.00364499418222231
"681",-0.00918364059200982
"682",-0.00162415385985248
"683",0.00232820822009394
"684",-0.00720387320315474
"685",-0.00247079376614678
"686",-0.011677058284409
"687",0.0115442443381841
"688",-0.00938244872114247
"689",0.00228806318335373
"690",0.00841044275311376
"691",0.00306314339678693
"692",-0.0113270208644085
"693",0.00501012295919168
"694",-0.00168899811173695
"695",0.00380330582743582
"696",0.000708953461904471
"697",-0.0145604750944113
"698",-0.0111013902901416
"699",0.0086144083662969
"700",0.0091258516909587
"701",-0.00156508483617124
"702",0.00250097101652891
"703",0.00487432617216754
"704",-0.00556548884618024
"705",-0.000710147958354668
"706",0.0101022549351679
"707",0.00755923262035729
"708",0.00527464245749165
"709",-0.00681722618466907
"710",0.00357286821019365
"711",-0.00196454658558487
"712",-0.00422438912842971
"713",0.00396840658420139
"714",-0.0032270771556977
"715",0.00352222064863206
"716",-0.00340994593474342
"717",-0.00235479356852153
"718",-0.0029752954274862
"719",-0.00410553947196135
"720",0.0155272451253357
"721",0.00164315670718018
"722",-0.00378512201755044
"723",0.00900742138705901
"724",-0.00353596067539463
"725",0.00373403739267886
"726",-0.00821912147721804
"727",-0.00402145876782356
"728",-0.00131179759608635
"729",-0.000353848598617645
"730",0.000481596494635639
"731",-0.00254961985198143
"732",-0.0033832774472522
"733",-0.00700299446519992
"734",0.00653689737015029
"735",-0.00876767316564475
"736",-0.00293305359667073
"737",0.00418643111421879
"738",0.000305984271950166
"739",-0.00847111499854769
"740",0.0042931119925278
"741",-0.0168815219322003
"742",-0.00535354401853638
"743",0.0236358573912181
"744",0.000560623290819962
"745",0.0112273491829686
"746",0.00471725864573536
"747",9.82446489032895e-05
"748",-0.000496936271833448
"749",-0.012891150741126
"750",0.0169744191011354
"751",-0.00703628384512278
"752",0.0089767801116718
"753",-0.005828610485759
"754",0.000265292388156979
"755",-0.0123834514636503
"756",0.00709099312342687
"757",-0.00205924713953998
"758",0.00888172808346965
"759",-0.00366418024967174
"760",-0.00506345188543911
"761",0.00225217846875125
"762",-0.00391738946307107
"763",-0.00636660729916194
"764",0.0191892077386058
"765",0.00439659860788488
"766",-0.00173708012306406
"767",-0.00360356723707689
"768",-0.00176741587412899
"769",-0.00645188931607343
"770",-0.00101205511564118
"771",0.00198644262243164
"772",-0.0025218202918893
"773",-0.00115648954730219
"774",-0.000663676608676056
"775",0.00615990121929144
"776",-0.00388203294593836
"777",-0.00820393353554039
"778",-0.000418735425151695
"779",0.00103370219789412
"780",0.000406922815487931
"781",0.00309628991141508
"782",-0.0047677216380233
"783",0.000247901387806948
"784",-0.00996286691928638
"785",0.012019217317274
"786",-0.000197624384933093
"787",0.00152879375861481
"788",-0.011463014629717
"789",0.00591355077696321
"790",-0.00811894986454575
"791",0.0249720367187543
"792",0.000846114553766597
"793",-0.00753775950549063
"794",-0.005224067473657
"795",-0.0166349761853013
"796",0.00671420749372231
"797",-0.0011958692974936
"798",0.000314538804689235
"799",-0.00268897768116538
"800",0.00260999322023991
"801",-0.00353338956907479
"802",-4.61201429793334e-05
"803",-0.00620957022656654
"804",-0.0051500787032559
"805",0.0202330864405234
"806",0.00277468666797454
"807",-0.00514604046572309
"808",-0.00630896980829654
"809",-0.00709905389687471
"810",-0.000198844525282738
"811",0.00385806357198959
"812",0.00382018898750403
"813",-0.00822999914177203
"814",-0.00901174466397947
"815",-0.0127206130935704
"816",0
"817",0
"818",-0.00351946288213512
"819",0.00867439582624741
"820",-0.00532266998626341
"821",0.000655944033800537
"822",-0.00980372238785598
"823",0.0056858229086707
"824",-0.00204293513979081
"825",0.00400885731914435
"826",-0.00258879875668327
"827",0.0105232210698016
"828",-0.0025121207095502
"829",0.00603557117802822
"830",-0.00795529421450958
"831",0.00174226258381793
"832",-0.00363153743607469
"833",-0.00168764376110353
"834",0.000704521601026187
"835",-0.00166698057185677
"836",-0.0132754493733795
"837",0.0030659442451384
"838",0.00369043705264538
"839",-0.00928879855631948
"840",-0.00382055685492055
"841",-0.0160805670703841
"842",0.0256618567725972
"843",0.0010532698538821
"844",-0.00497256933761925
"845",-0.00206977165907141
"846",0.0017799594613841
"847",-0.00103767274590538
"848",0.0140683064999596
"849",0.00564053157608768
"850",0.00107367890435661
"851",-0.0249257990942411
"852",-0.00931057584482531
"853",-0.000668041590513369
"854",0.00110294804654032
"855",-0.0012301716821046
"856",-0.00525635083190856
"857",0.00221503124878986
"858",0.000630209819236782
"859",0.00135590950769249
"860",-0.00773780787147516
"861",-0.00915969579151366
"862",0.0183542463378732
"863",0.00629626504919401
"864",0.0131062325112659
"865",-0.00228092473292385
"866",0.00843267893467292
"867",0.00303493990451997
"868",0.00371141219482141
"869",-0.00407929005756458
"870",0.0011463793537505
"871",0.002238347708861
"872",0.00978758218764675
"873",-0.00833222511243648
"874",0.00127262764377178
"875",0.00654784930817165
"876",0.0109394628267623
"877",-0.00237432578028596
"878",-0.00220457033754151
"879",-0.0341356352064643
"880",-0.00612404855982618
"881",-0.0170901308155464
"882",0.0146433948279849
"883",0.00711787885930093
"884",-0.0153443439882253
"885",-0.000978622712905164
"886",-0.0065781835816594
"887",-0.00572518868326455
"888",0.0174366164984399
"889",0.00334550748419105
"890",0.0030254626616717
"891",-0.00880302041498027
"892",0.00283783818848526
"893",0.00228159425142138
"894",0.00806454143341284
"895",-0.00538893210510594
"896",-0.000833643902517167
"897",-0.000523096713902049
"898",-0.000787448478840602
"899",-0.00919603121850621
"900",-0.00415018436207504
"901",-0.0122447459727386
"902",-0.0187406875361518
"903",0.0160509771480939
"904",-0.000730528503067873
"905",0.00441586978219632
"906",0.00640712900341889
"907",-0.0154052745771462
"908",0.00277644599570692
"909",-0.00269592936305862
"910",0.00800187294404076
"911",-0.00312300017678702
"912",0.00875295539825593
"913",-0.016471189667854
"914",0.00356371961309421
"915",0.00678563476065008
"916",-0.013447688446746
"917",-0.0177139551400316
"918",-0.0456863377087373
"919",-0.000649955169205185
"920",-0.00388823029355301
"921",-0.0165367524967621
"922",-0.0230394730332897
"923",-0.0138353951533503
"924",0.000802937935533876
"925",0.000188095355943219
"926",0.0258488072672414
"927",0.010940131681668
"928",0.0117180024161225
"929",-0.0128166701330432
"930",-0.00158275094340432
"931",0.0193255981094147
"932",-0.000776295343756672
"933",0.00591823472659136
"934",-0.0148163464643218
"935",0.0174279835614648
"936",0.00582121247991374
"937",0.00529109277186812
"938",0.00254118324173014
"939",-0.00643954377388312
"940",-0.00533031348560264
"941",0.000620366708725228
"942",-0.00117717505067638
"943",-0.00689235201753391
"944",-0.00384838828419731
"945",-0.00227320231896933
"946",0.00533851449798917
"947",0.00514654725730246
"948",-0.0144871954163559
"949",-0.00341007321181763
"950",0.0130491083878255
"951",-0.011902547600922
"952",-0.00432707240101315
"953",0.0343364801411123
"954",0.00711126935900452
"955",0.00470961590803753
"956",0.00444189101659909
"957",-0.0130716290017698
"958",0.00096862428105382
"959",-0.00478090148980037
"960",0.00158453316065277
"961",-0.0138223807403843
"962",0.00119652516444901
"963",-0.023572042832539
"964",0.00888937470494966
"965",0.0152803942605448
"966",-0.0133696814821853
"967",0.0171699232765388
"968",0.00608850751902423
"969",0.00757293216437382
"970",-0.00142187845957586
"971",0.0111550242756451
"972",-0.0169894609144716
"973",0.00190591498723336
"974",0.0162704449943529
"975",-0.00580215926351357
"976",0.00832842410648205
"977",-0.00612239460579111
"978",0.0155725934980016
"979",0.015161845235065
"980",-0.0202315645853144
"981",-0.0170017360434098
"982",-0.00304731683984372
"983",-0.000869051859472947
"984",0.0128228232152559
"985",-0.0113207015594128
"986",-0.000522005008187776
"987",-0.0226469180921818
"988",0.0155171248716499
"989",0.0233431518326341
"990",-0.000358869629778269
"991",-0.00398557352990991
"992",0.00309763345975256
"993",0.0142066683128235
"994",-0.000698954978071598
"995",0.0100394933723358
"996",-0.00131032437700718
"997",0.00458579718890562
"998",-0.00631690667388973
"999",0.00669042799080266
"1000",-0.0181044680685627
"1001",-0.000576241078947604
"1002",-0.0131655475744772
"1003",-0.00754056877072351
"1004",0.0174577463892884
"1005",0.00546572493509778
"1006",0.0153964618319851
"1007",-0.0206770235386706
"1008",0.013399503254421
"1009",-0.0132923191591399
"1010",0.00191114377953916
"1011",0.00904043183502878
"1012",-0.0107339947556291
"1013",-0.00197620172160917
"1014",-0.003822076998377
"1015",0.0315733393155764
"1016",-0.0120179022730387
"1017",0.00765404678865877
"1018",-0.0109503062364222
"1019",0.00467729499568215
"1020",-0.00167413075550726
"1021",-0.0289421208055298
"1022",0.00665251412338286
"1023",-0.00467580568656878
"1024",0.0407010004810076
"1025",0.0010406756644965
"1026",0.0213728759130589
"1027",0.00180753300957548
"1028",-0.022277998542366
"1029",0.00643989697979208
"1030",-0.0257533544401305
"1031",-0.00867397192022423
"1032",-0.0146731135809102
"1033",0.023130025029646
"1034",-0.0120586689431654
"1035",-0.0125271761644914
"1036",-0.0123506673978753
"1037",0.0036590697633514
"1038",0.00859270946707191
"1039",-0.0107595539460004
"1040",0.00769412018553517
"1041",-0.0420069254356363
"1042",-0.0100907945633164
"1043",0.0279110890666434
"1044",0.0152488663420893
"1045",-0.00922374464308007
"1046",-0.000631541208843345
"1047",-0.0139479467663701
"1048",-0.000741678791396083
"1049",-0.0164854809028032
"1050",0.00161155351787912
"1051",0.0236888309859591
"1052",0.0356282367474172
"1053",-0.0259668798291273
"1054",-0.0189259788544653
"1055",-0.0163051869831428
"1056",0.0128477504004127
"1057",-0.00965409610987678
"1058",-0.0227145870519632
"1059",0.0300008705457397
"1060",-0.00446043297185206
"1061",-0.0277765704942414
"1062",-0.00548367322008048
"1063",0.0340116513433841
"1064",0.00882765444027278
"1065",0
"1066",0
"1067",-0.0286346676276761
"1068",0.00469506704055789
"1069",-0.0216295719012507
"1070",-0.0303517878108881
"1071",0.0118800338458414
"1072",-0.004691456725892
"1073",0.0390809476051768
"1074",-0.0192641930213799
"1075",-0.00964603151890131
"1076",0.0539418030162349
"1077",-0.0221724618679318
"1078",-0.0435106231668581
"1079",-0.0866680652766671
"1080",0.0386688097195975
"1081",-0.00757468772388314
"1082",-0.0138838588775219
"1083",0.0413186648322963
"1084",-0.0275376917060619
"1085",0.0408968498065416
"1086",-0.024262784609034
"1087",0.115124283346137
"1088",0.0141443209653378
"1089",0.000929062619233534
"1090",0.0799858431926044
"1091",0.0368936691741357
"1092",0.0162949892129554
"1093",-0.0143923736235472
"1094",-0.00946833872721875
"1095",-0.0112244765773095
"1096",0.0322656140219255
"1097",0.0355659006789448
"1098",-0.00349778278214785
"1099",0.0196059673789701
"1100",0.0339424441773559
"1101",0.00440954425136475
"1102",0.00273673666782415
"1103",-0.0101099113484526
"1104",0.00691721971946357
"1105",-0.00325015546464158
"1106",0.00577345498798643
"1107",0.0109887402659918
"1108",-0.00464686767422329
"1109",-0.00703319836058114
"1110",0.00265798174131149
"1111",0.00508834887953746
"1112",-0.00297719551046782
"1113",-0.00571763283375759
