"","x"
"90",-0.00526799644307369
"91",-0.0051158850188817
"92",-0.00509206946114135
"93",-0.00506779327035009
"94",-0.00504304862424122
"95",-0.00501782766327174
"96",-0.00495228342160928
"97",-0.0049290237850806
"98",-0.00490531714434692
"99",-0.00488115601056761
"100",-0.00485653286409383
"101",-0.0046961704330413
"102",-0.0046738254562462
"103",-0.00465105526162395
"104",-0.0046278528744214
"105",-0.00460421129836197
"106",-0.00449463518731496
"107",-0.00447305700649579
"108",-0.0044510712195675
"109",-0.00442867124776909
"110",-0.00440585049724609
"111",-0.00428954557998864
"112",-0.00426880796549045
"113",-0.0042476812410578
"114",-0.00422615921908377
"115",-0.0042042357022872
"116",-0.00416561349756884
"117",-0.00414542647323018
"118",-0.00412486189710751
"119",-0.00410391380864836
"120",-0.00408257624009514
"121",-0.00390676164737773
"122",-0.00388778610473208
"123",-0.00386845765790448
"124",-0.00384877080532968
"125",-0.00382872004219653
"126",-0.00370379535086453
"127",-0.00368580249613779
"128",-0.0036674763150509
"129",-0.00364881165699911
"130",-0.00362980337057993
"131",-0.00342828647728457
"132",-0.00341164292383812
"133",-0.00339469271967008
"134",-0.00337743118540762
"135",-0.00335985364385987
"136",-0.00325002011859437
"137",-0.00323425882811133
"138",-0.00321820820591303
"139",-0.00320186387438703
"140",-0.00318522145982463
"141",-0.00308930644591398
"142",-0.00307435758019579
"143",-0.00305913511602143
"144",-0.00304363494271165
"145",-0.00302785295469322
"146",-0.00294296311846503
"147",-0.00292874470670238
"148",-0.00291426694103188
"149",-0.00289952595566762
"150",-0.00288451789117702
"151",-0.00282344102592354
"152",-0.00280982010889529
"153",-0.00279595147081254
"154",-0.00278183144518985
"155",-0.00276745637287769
"156",-0.00270340918930797
"157",-0.00269039416859931
"158",-0.00267714314642423
"159",-0.00266365265446861
"160",-0.00264991923261277
"161",-0.00258679664604842
"162",-0.00257438151519752
"163",-0.00256174184601609
"164",-0.00254887435930121
"165",-0.00253577578464918
"166",-0.00244146873616651
"167",-0.00242981516573603
"168",-0.0024179514363463
"169",-0.00240587450015848
"170",-0.00239358131860235
"171",-0.00229401570632789
"172",-0.00228315427166951
"173",-0.00227209739703873
"174",-0.00226084226337638
"175",-0.00224938606097897
"176",-0.00210966838010913
"177",-0.00209980802389796
"178",-0.00208977069335708
"179",-0.0020795538517601
"180",-0.00206915497161771
"181",-0.00197531491123266
"182",-0.00196618788590982
"183",-0.00195689736235022
"184",-0.00194744100809005
"185",-0.00193781649972921
"186",-0.00177677002891494
"187",-0.00176873527082169
"188",-0.00176055697654324
"189",-0.00175223311236122
"190",-0.00174376165317892
"191",-0.00165326496717526
"192",-0.00164590657342912
"193",-0.00163841703397817
"194",-0.00163079450149545
"195",-0.00162303713704653
"196",-0.00152698076085358
"197",-0.00152030862517701
"198",-0.00151351797076278
"199",-0.00150660714207648
"200",-0.00149957449183057
"201",-0.00141555787967659
"202",-0.00140949173127937
"203",-0.00140331820319368
"204",-0.00139703580866473
"205",-0.00139064306903553
"206",-0.00129164098158076
"207",-0.00128625287074503
"208",-0.00128076979041356
"209",-0.00127519044001521
"210",-0.0012695135268208
"211",-0.00118690332373802
"212",-0.00118209535539529
"213",-0.00117720294936879
"214",-0.00117222496010478
"215",-0.00116716024953091
"216",-0.00104629973562587
"217",-0.0010422807615384
"218",-0.00103819154855318
"219",-0.00103403115580641
"220",-0.00102979864922422
"221",-0.000921266236328324
"222",-0.000917957206367203
"223",-0.000914590611870026
"224",-0.000911165691152682
"225",-0.000907681688536047
"226",-0.000765237262618413
"227",-0.000762826327003578
"228",-0.000760373712653884
"229",-0.000757878877339613
"230",-0.000755341283610299
"231",-0.000671499290679273
"232",-0.000669635227362108
"233",-0.000667739069855881
"234",-0.000665810405243194
"235",-0.000663848824501335
"236",-0.000588528819583101
"237",-0.000587154852991791
"238",-0.000585757308377449
"239",-0.000584335885153096
"240",-0.000582890285720816
"241",-0.000485821393079459
"242",-0.000485062372184482
"243",-0.00048429035903197
"244",-0.00048350518916015
"245",-0.000482706699808343
"246",-0.00036004530629441
"247",-0.00036004530629441
"248",-0.00036004530629441
"249",-0.00036004530629441
"250",-0.00036004530629441
"251",-0.000180770369500436
"252",-0.000180695221692669
"253",-0.00018062746352669
"254",-0.000180566753893157
"255",-0.000180512764405599
"256",1.04088332909535e-05
"257",1.04088332909535e-05
"258",1.0574960969256e-05
"259",1.0574960969256e-05
"260",1.0725627053901e-05
"261",1.0725627053901e-05
"262",1.0861538880519e-05
"263",1.0861538880519e-05
"264",1.09833775315168e-05
"265",1.09833775315168e-05
"266",7.31554548415722e-05
"267",7.33583180140241e-05
"268",7.35429495503424e-05
"269",7.37101785141845e-05
"270",7.38608032999024e-05
"271",0.00025592831987243
"272",0.000256247326747749
"273",0.000256539873142154
"274",0.000256807144722067
"275",0.000257050283653317
"276",0.000372539917826256
"277",0.000372936512945065
"278",0.000373301334421121
"279",0.000373635796350933
"280",0.000373941261148488
"281",0.00055230113344418
"282",0.000552823345037784
"283",0.000553305484998409
"284",0.000553749321056263
"285",0.000554156556657905
"286",0.000722670965396769
"287",0.000723310111208135
"288",0.000723901347537246
"289",0.000724446777524019
"290",0.000724948428036259
"291",0.000892466957282822
"292",0.000893211727327807
"293",0.000893900948460253
"294",0.000894537056999347
"295",0.000895122400935606
"296",0.0010824384882382
"297",0.00108329708657107
"298",0.0010840916513272
"299",0.00108482499157941
"300",0.00108549981451642
"301",0.00125438108052182
"302",0.0012553472652287
"303",0.00125624165207899
"304",0.00125706738887487
"305",0.00125782750926335
"306",0.00146774889549631
"307",0.00146885901946459
"308",0.00146988752653155
"309",0.00147083798725171
"310",0.00147171384282815
"311",0.00165753450247917
"312",0.00165878655678283
"313",0.00165994802147736
"314",0.00166102284594128
"315",0.00166201483674772
"316",0.00183751667658523
"317",0.00183892621656064
"318",0.00184023627589936
"319",0.00184145116711485
"320",0.00184257504729455
"321",0.00203108549416568
"322",0.0020326979914287
"323",0.00203420089912919
"324",0.00203559892525841
"325",0.00203689660904333
"326",0.00226880358137832
"327",0.0022706919727117
"328",0.00227245792798715
"329",0.00227410664478425
"330",0.00227564313571807
"331",0.00253053259784501
"332",0.00253274254877827
"333",0.00253481562723273
"334",0.00253675757275193
"335",0.00253857392218001
"336",0.00274591569304899
"337",0.00274841870053863
"338",0.00275077250639306
"339",0.00275298329969142
"340",0.00275505705243578
"341",0.00291619379265033
"342",0.00291894531939449
"343",0.00292153763193417
"344",0.00292397727686981
"345",0.00292627057248174
"346",0.00312876868826175
"347",0.00313186477942938
"348",0.00313478863322985
"349",0.00313754724590284
"350",0.00314014737162973
"351",0.00343693107716547
"352",0.00344053504510085
"353",0.00344394775079886
"354",0.003447176844356
"355",0.00345022971390361
"356",0.00364002827826556
"357",0.00364397878574088
"358",0.00364772530463241
"359",0.00365127591766092
"360",0.00365463843253406
"361",0.003830214072623
"362",0.00383449470538244
"363",0.0038385593354245
"364",0.00384241645190887
"365",0.00384607425677145
"366",0.00407770334122792
"367",0.00408242918775304
"368",0.00408692315175965
"369",0.00409119425342106
"370",0.00409525120989645
"371",0.00431550284698933
"372",0.00432069444080624
"373",0.00432563833523673
"374",0.0043303440633845
"375",0.00433482084052537
"376",0.00449467792575542
"377",0.00450025503007815
"378",0.00450557202281718
"379",0.0045106388252731
"380",0.0045154650301107
"381",0.00464691919142855
"382",0.00465286551695834
"383",0.00465854061281687
"384",0.00466395473096321
"385",0.00466911778600954
"386",0.00495591107413705
"387",0.00496273563317428
"388",0.00496926472988314
"389",0.00497550928485298
"390",0.00498147986527361
"391",0.00521487136485709
"392",0.00522252252964636
"393",0.00522985681264967
"394",0.00523688569037479
"395",0.00524362027368917
"396",0.00545990130277954
"397",0.00546841459588842
"398",0.00547658980816514
"399",0.00548443893606762
"400",0.00549197359995517
"401",0.00581324354649725
"402",0.00582316941980796
"403",0.0058327248193965
"404",0.00584192247179065
"405",0.00585077471491272
"406",0.00603801030297541
"407",0.00604892718173142
"408",0.00605945205980706
"409",0.00606959811434609
"410",0.00607937812739854
"411",0.00630632614317024
"412",0.00631853637370491
"413",0.00633032789132218
"414",0.00634171439113582
"415",0.00635270916724326
"416",0.00660495423990225
"417",0.00661876897565301
"418",0.00663213391765609
"419",0.00664506330076094
"420",0.00665757095508286
"421",0.00695276002528312
"422",0.00696870738831051
"423",0.00698416695123472
"424",0.00699915350492148
"425",0.00701368143600757
"426",0.00728423190473154
"427",0.00730236824818917
"428",0.00731997965746647
"429",0.00733708140493629
"430",0.0073536883621221
"431",0.00760996385026955
"432",0.00763047254412257
"433",0.00765041879167227
"434",0.00766981826017512
"435",0.00768868622358104
"436",0.00792587814365027
"437",0.00794898496850086
"438",0.00797149208095949
"439",0.00799341540967513
"440",0.00801477050308208
"441",0.00822285868032486
"442",0.0082485832794425
"443",0.00827367283697914
"444",0.00829814344927708
"445",0.00832201084812622
"446",0.00869983124337267
"447",0.00872997289617902
"448",0.00875942257057552
"449",0.00878819653361444
"450",0.00881631071693691
"451",0.00923114835123109
"452",0.00926610566627266
"453",0.00930030738485628
"454",0.00933377002606656
"455",0.00936650980374202
"456",0.00969276553119309
"457",0.00973166335112358
"458",0.00976975027321258
"459",0.00980704316331079
"460",0.00984355860310552
"461",0.0103239754082072
"462",0.0103678928834594
"463",0.0104109241739346
"464",0.0104530868037965
"465",0.010494398033901
"466",0.011137648522459
"467",0.0111877950752954
"468",0.0112369585226425
"469",0.0112851573677595
"470",0.0113324098716574
"471",0.0120465510709709
"472",0.0121035445893723
"473",0.0121594463603202
"474",0.0122142760653312
"475",0.0122680531635957
"476",0.0133703426071577
"477",0.0134375312797092
"478",0.0135034679221083
"479",0.0135681739109737
"480",0.0136316704317236
"481",0.0149312315161562
"482",0.0150111583061872
"483",0.0150896400623682
"484",0.0151666999615041
"485",0.0152423610369967
"486",0.0180576471379601
"487",0.0181604079031722
"488",0.0182613373422505
"489",0.0183604638043497
"490",0.018457815518174
"491",0.0237889149057607
"492",0.0239230397817037
"493",0.0240546597502701
"494",0.0241838177236924
"495",0.0243105562455546
